build_type,test_type,time_type,benchmark_name,dataset_name,time
opt,distrdf_py,getvalue_trigger,df103,df_data_doublemu,5.83570003509522
opt,distrdf_py,getvalue_trigger,df103,df_data_doublemu,5.90778017044067
opt,distrdf_py,getvalue_trigger,df103,df_data_doublemu,5.83871483802795
opt,distrdf_py,jit,df103,df_data_doublemu,0.784179
opt,distrdf_py,jit,df103,df_data_doublemu,0.791226
opt,distrdf_py,jit,df103,df_data_doublemu,0.785878
opt,distrdf_py,jit,df103,df_data_doublemu,0.792614
opt,distrdf_py,jit,df103,df_data_doublemu,0.791962
opt,distrdf_py,event_loop,df103,df_data_doublemu,5.02994
opt,distrdf_py,event_loop,df103,df_data_doublemu,4.99386
opt,distrdf_py,event_loop,df103,df_data_doublemu,4.97684
opt,distrdf_py,event_loop,df103,df_data_doublemu,5.04069
opt,distrdf_py,event_loop,df103,df_data_doublemu,4.97325
opt,distrdf_py,getvalue_trigger,df103,df_bkg_4el,1.33990097045898
opt,distrdf_py,getvalue_trigger,df103,df_bkg_4el,1.34738302230835
opt,distrdf_py,getvalue_trigger,df103,df_bkg_4el,1.3413770198822
opt,distrdf_py,getvalue_trigger,df103,df_bkg_4el,1.35318088531494
opt,distrdf_py,getvalue_trigger,df103,df_bkg_4el,1.35395884513855
opt,distrdf_py,jit,df103,df_bkg_4el,0.785771
opt,distrdf_py,jit,df103,df_bkg_4el,0.793741
opt,distrdf_py,jit,df103,df_bkg_4el,0.788922
opt,distrdf_py,jit,df103,df_bkg_4el,0.795677
opt,distrdf_py,jit,df103,df_bkg_4el,0.79674
opt,distrdf_py,event_loop,df103,df_bkg_4el,0.510991
opt,distrdf_py,event_loop,df103,df_bkg_4el,0.51029
opt,distrdf_py,event_loop,df103,df_bkg_4el,0.509784
opt,distrdf_py,event_loop,df103,df_bkg_4el,0.514398
opt,distrdf_py,event_loop,df103,df_bkg_4el,0.513533
opt,distrdf_py,getvalue_trigger,df103,df_data_doubleel,1.285001039505
opt,distrdf_py,getvalue_trigger,df103,df_data_doubleel,1.27992391586304
opt,distrdf_py,getvalue_trigger,df103,df_data_doubleel,1.27696895599365
opt,distrdf_py,getvalue_trigger,df103,df_data_doubleel,1.28981995582581
opt,distrdf_py,getvalue_trigger,df103,df_data_doubleel,1.28260087966919
opt,distrdf_py,jit,df103,df_data_doubleel,0.686254
opt,distrdf_py,jit,df103,df_data_doubleel,0.685325
opt,distrdf_py,jit,df103,df_data_doubleel,0.681424
opt,distrdf_py,jit,df103,df_data_doubleel,0.685818
opt,distrdf_py,jit,df103,df_data_doubleel,0.687034
opt,distrdf_py,event_loop,df103,df_data_doubleel,0.559271
opt,distrdf_py,event_loop,df103,df_data_doubleel,0.51029
opt,distrdf_py,event_loop,df103,df_data_doubleel,0.509784
opt,distrdf_py,event_loop,df103,df_data_doubleel,0.514398
opt,distrdf_py,event_loop,df103,df_data_doubleel,0.555747
opt,distrdf_cpp,getvalue_trigger,df103,df_sig_4l,12.7805590629578
opt,distrdf_cpp,getvalue_trigger,df103,df_sig_4l,12.8480551242828
opt,distrdf_cpp,getvalue_trigger,df103,df_sig_4l,12.810546875
opt,distrdf_cpp,getvalue_trigger,df103,df_sig_4l,12.8007419109344
opt,distrdf_cpp,getvalue_trigger,df103,df_sig_4l,12.7620189189911
opt,distrdf_cpp,jit,df103,df_sig_4l,3.289572
opt,distrdf_cpp,jit,df103,df_sig_4l,3.301161
opt,distrdf_cpp,jit,df103,df_sig_4l,3.314126
opt,distrdf_cpp,jit,df103,df_sig_4l,3.283736
opt,distrdf_cpp,jit,df103,df_sig_4l,3.302084
opt,distrdf_cpp,event_loop,df103,df_sig_4l,0.130669
opt,distrdf_cpp,event_loop,df103,df_sig_4l,0.130633
opt,distrdf_cpp,event_loop,df103,df_sig_4l,0.130099
opt,distrdf_cpp,event_loop,df103,df_sig_4l,0.130106
opt,distrdf_cpp,event_loop,df103,df_sig_4l,0.129558
opt,distrdf_cpp,compile_macro,df103,df_sig_4l,7.07241678237915
opt,distrdf_cpp,compile_macro,df103,df_sig_4l,7.16518592834473
opt,distrdf_cpp,compile_macro,df103,df_sig_4l,7.10776090621948
opt,distrdf_cpp,compile_macro,df103,df_sig_4l,7.13576793670654
opt,distrdf_cpp,compile_macro,df103,df_sig_4l,7.08214402198792
opt,distrdf_cpp,getvalue_trigger,df103,df_bkg_4mu,8.77657103538513
opt,distrdf_cpp,getvalue_trigger,df103,df_bkg_4mu,8.74338102340698
opt,distrdf_cpp,getvalue_trigger,df103,df_bkg_4mu,8.69628119468689
opt,distrdf_cpp,getvalue_trigger,df103,df_bkg_4mu,8.76512289047241
opt,distrdf_cpp,getvalue_trigger,df103,df_bkg_4mu,8.79642415046692
opt,distrdf_cpp,jit,df103,df_bkg_4mu,0.790789
opt,distrdf_cpp,jit,df103,df_bkg_4mu,0.7942
opt,distrdf_cpp,jit,df103,df_bkg_4mu,0.782689
opt,distrdf_cpp,jit,df103,df_bkg_4mu,0.790126
opt,distrdf_cpp,jit,df103,df_bkg_4mu,0.792784
opt,distrdf_cpp,event_loop,df103,df_bkg_4mu,0.819595
opt,distrdf_cpp,event_loop,df103,df_bkg_4mu,0.824641
opt,distrdf_cpp,event_loop,df103,df_bkg_4mu,0.824028
opt,distrdf_cpp,event_loop,df103,df_bkg_4mu,0.822159
opt,distrdf_cpp,event_loop,df103,df_bkg_4mu,0.824271
opt,distrdf_cpp,compile_macro,df103,df_bkg_4mu,7.05820298194885
opt,distrdf_cpp,compile_macro,df103,df_bkg_4mu,7.01644802093506
opt,distrdf_cpp,compile_macro,df103,df_bkg_4mu,6.98161506652832
opt,distrdf_cpp,compile_macro,df103,df_bkg_4mu,7.04513001441956
opt,distrdf_cpp,compile_macro,df103,df_bkg_4mu,7.07280898094177
opt,distrdf_cpp,getvalue_trigger,df103,df_data_doublemu,12.8622930049896
opt,distrdf_cpp,getvalue_trigger,df103,df_data_doublemu,12.8735010623932
opt,distrdf_cpp,getvalue_trigger,df103,df_data_doublemu,12.9389109611511
opt,distrdf_cpp,getvalue_trigger,df103,df_data_doublemu,12.8634068965912
opt,distrdf_cpp,getvalue_trigger,df103,df_data_doublemu,12.9409899711609
opt,distrdf_cpp,jit,df103,df_data_doublemu,0.781703
opt,distrdf_cpp,jit,df103,df_data_doublemu,0.786864
opt,distrdf_cpp,jit,df103,df_data_doublemu,0.781366
opt,distrdf_cpp,jit,df103,df_data_doublemu,0.78649
opt,distrdf_cpp,jit,df103,df_data_doublemu,0.788353
opt,distrdf_cpp,event_loop,df103,df_data_doublemu,4.97876
opt,distrdf_cpp,event_loop,df103,df_data_doublemu,4.98324
opt,distrdf_cpp,event_loop,df103,df_data_doublemu,4.98406
opt,distrdf_cpp,event_loop,df103,df_data_doublemu,4.97384
opt,distrdf_cpp,event_loop,df103,df_data_doublemu,5.00486
opt,distrdf_cpp,compile_macro,df103,df_data_doublemu,6.97114992141724
opt,distrdf_cpp,compile_macro,df103,df_data_doublemu,6.97126817703247
opt,distrdf_cpp,compile_macro,df103,df_data_doublemu,7.04416298866272
opt,distrdf_cpp,compile_macro,df103,df_data_doublemu,6.97194600105286
opt,distrdf_cpp,compile_macro,df103,df_data_doublemu,7.01328897476196
opt,distrdf_cpp,getvalue_trigger,df103,df_bkg_4el,8.38841509819031
opt,distrdf_cpp,getvalue_trigger,df103,df_bkg_4el,8.45407605171204
opt,distrdf_cpp,getvalue_trigger,df103,df_bkg_4el,8.42735815048218
opt,distrdf_cpp,getvalue_trigger,df103,df_bkg_4el,8.378497838974
opt,distrdf_cpp,getvalue_trigger,df103,df_bkg_4el,8.51548290252686
opt,distrdf_cpp,jit,df103,df_bkg_4el,0.787384
opt,distrdf_cpp,jit,df103,df_bkg_4el,0.79233
opt,distrdf_cpp,jit,df103,df_bkg_4el,0.793788
opt,distrdf_cpp,jit,df103,df_bkg_4el,0.784428
opt,distrdf_cpp,jit,df103,df_bkg_4el,0.792122
opt,distrdf_cpp,event_loop,df103,df_bkg_4el,0.514886
opt,distrdf_cpp,event_loop,df103,df_bkg_4el,0.521527
opt,distrdf_cpp,event_loop,df103,df_bkg_4el,0.514042
opt,distrdf_cpp,event_loop,df103,df_bkg_4el,0.515372
opt,distrdf_cpp,event_loop,df103,df_bkg_4el,0.51084
opt,distrdf_cpp,compile_macro,df103,df_bkg_4el,6.98322916030884
opt,distrdf_cpp,compile_macro,df103,df_bkg_4el,7.0371470451355
opt,distrdf_cpp,compile_macro,df103,df_bkg_4el,7.0167829990387
opt,distrdf_cpp,compile_macro,df103,df_bkg_4el,6.9764769077301
opt,distrdf_cpp,compile_macro,df103,df_bkg_4el,7.10973000526428
opt,distrdf_cpp,getvalue_trigger,df103,df_data_doubleel,8.34308099746704
opt,distrdf_cpp,getvalue_trigger,df103,df_data_doubleel,8.39586901664734
opt,distrdf_cpp,getvalue_trigger,df103,df_data_doubleel,8.34568691253662
opt,distrdf_cpp,getvalue_trigger,df103,df_data_doubleel,8.30933690071106
opt,distrdf_cpp,getvalue_trigger,df103,df_data_doubleel,8.2880699634552
opt,distrdf_cpp,jit,df103,df_data_doubleel,0.682221
opt,distrdf_cpp,jit,df103,df_data_doubleel,0.680652
opt,distrdf_cpp,jit,df103,df_data_doubleel,0.679295
opt,distrdf_cpp,jit,df103,df_data_doubleel,0.678379
opt,distrdf_cpp,jit,df103,df_data_doubleel,0.682486
opt,distrdf_cpp,event_loop,df103,df_data_doubleel,0.556011
opt,distrdf_cpp,event_loop,df103,df_data_doubleel,0.556323
opt,distrdf_cpp,event_loop,df103,df_data_doubleel,0.564282
opt,distrdf_cpp,event_loop,df103,df_data_doubleel,0.556668
opt,distrdf_cpp,event_loop,df103,df_data_doubleel,0.55575
opt,distrdf_cpp,compile_macro,df103,df_data_doubleel,7.00930404663086
opt,distrdf_cpp,compile_macro,df103,df_data_doubleel,7.05743193626404
opt,distrdf_cpp,compile_macro,df103,df_data_doubleel,7.00653004646301
opt,distrdf_cpp,compile_macro,df103,df_data_doubleel,6.97895693778992
opt,distrdf_cpp,compile_macro,df103,df_data_doubleel,6.95310091972351
opt,cpp_lambdas,compilation,df103,all_datasets,7.3837
opt,cpp_lambdas,compilation,df103,all_datasets,7.37477
opt,cpp_lambdas,compilation,df103,all_datasets,7.38652
opt,cpp_lambdas,compilation,df103,all_datasets,7.3649
opt,cpp_lambdas,compilation,df103,all_datasets,7.40235
opt,cpp_lambdas,getvalue_trigger,df103,df_sig_4l,0.11
opt,cpp_lambdas,getvalue_trigger,df103,df_sig_4l,0.11
opt,cpp_lambdas,getvalue_trigger,df103,df_sig_4l,0.11
opt,cpp_lambdas,getvalue_trigger,df103,df_sig_4l,0.11
opt,cpp_lambdas,getvalue_trigger,df103,df_sig_4l,0.11
opt,cpp_lambdas,event_loop,df103,df_sig_4l,0.112053
opt,cpp_lambdas,event_loop,df103,df_sig_4l,0.113535
opt,cpp_lambdas,event_loop,df103,df_sig_4l,0.11174
opt,cpp_lambdas,event_loop,df103,df_sig_4l,0.11129
opt,cpp_lambdas,event_loop,df103,df_sig_4l,0.112141
opt,cpp_lambdas,getvalue_trigger,df103,df_bkg_4mu,0.72
opt,cpp_lambdas,getvalue_trigger,df103,df_bkg_4mu,0.73
opt,cpp_lambdas,getvalue_trigger,df103,df_bkg_4mu,0.72
opt,cpp_lambdas,getvalue_trigger,df103,df_bkg_4mu,0.72
opt,cpp_lambdas,getvalue_trigger,df103,df_bkg_4mu,0.72
opt,cpp_lambdas,event_loop,df103,df_bkg_4mu,0.721861
opt,cpp_lambdas,event_loop,df103,df_bkg_4mu,0.732071
opt,cpp_lambdas,event_loop,df103,df_bkg_4mu,0.722461
opt,cpp_lambdas,event_loop,df103,df_bkg_4mu,0.720185
opt,cpp_lambdas,event_loop,df103,df_bkg_4mu,0.718895
opt,cpp_lambdas,getvalue_trigger,df103,df_data_doublemu,4.29
opt,cpp_lambdas,getvalue_trigger,df103,df_data_doublemu,4.54
opt,cpp_lambdas,getvalue_trigger,df103,df_data_doublemu,4.27
opt,cpp_lambdas,getvalue_trigger,df103,df_data_doublemu,4.29
opt,cpp_lambdas,getvalue_trigger,df103,df_data_doublemu,4.27
opt,cpp_lambdas,event_loop,df103,df_data_doublemu,4.29014
opt,cpp_lambdas,event_loop,df103,df_data_doublemu,4.53798
opt,cpp_lambdas,event_loop,df103,df_data_doublemu,4.27032
opt,cpp_lambdas,event_loop,df103,df_data_doublemu,4.28786
opt,cpp_lambdas,event_loop,df103,df_data_doublemu,4.27264
opt,cpp_lambdas,getvalue_trigger,df103,df_bkg_4el,0.45
opt,cpp_lambdas,getvalue_trigger,df103,df_bkg_4el,0.45
opt,cpp_lambdas,getvalue_trigger,df103,df_bkg_4el,0.46
opt,cpp_lambdas,getvalue_trigger,df103,df_bkg_4el,0.45
opt,cpp_lambdas,getvalue_trigger,df103,df_bkg_4el,0.46
opt,cpp_lambdas,event_loop,df103,df_bkg_4el,0.452092
opt,cpp_lambdas,event_loop,df103,df_bkg_4el,0.452386
opt,cpp_lambdas,event_loop,df103,df_bkg_4el,0.45585
opt,cpp_lambdas,event_loop,df103,df_bkg_4el,0.451524
opt,cpp_lambdas,event_loop,df103,df_bkg_4el,0.45553
opt,cpp_lambdas,getvalue_trigger,df103,df_data_doubleel,0.48
opt,cpp_lambdas,getvalue_trigger,df103,df_data_doubleel,0.48
opt,cpp_lambdas,getvalue_trigger,df103,df_data_doubleel,0.48
opt,cpp_lambdas,getvalue_trigger,df103,df_data_doubleel,0.48
opt,cpp_lambdas,getvalue_trigger,df103,df_data_doubleel,0.48
opt,cpp_lambdas,event_loop,df103,df_data_doubleel,0.479768
opt,cpp_lambdas,event_loop,df103,df_data_doubleel,0.48036
opt,cpp_lambdas,event_loop,df103,df_data_doubleel,0.483319
opt,cpp_lambdas,event_loop,df103,df_data_doubleel,0.483424
opt,cpp_lambdas,event_loop,df103,df_data_doubleel,0.480304
